timestamp,satellite_id,bus_voltage,battery_temperature,reaction_wheel_speed,sun_sensor_intensity,operating_mode,anomaly_label
2026-01-15T02:01:30Z,SAT-1001,27.97,20.69,1496.5,0.7224,NOMINAL,0
2026-01-15T02:01:40Z,SAT-1002,28.148,20.36,1494.5,0.6504,NOMINAL,0
2026-01-15T02:01:50Z,SAT-1003,27.089,20.54,1529.9,0.9857,NOMINAL,0
2026-01-15T02:02:00Z,SAT-1004,28.416,20.73,1460.8,0.7475,NOMINAL,0
2026-01-15T02:02:10Z,SAT-1005,27.92,20.19,1485.6,0.978,NOMINAL,0
2026-01-15T02:02:20Z,SAT-1006,28.386,20.85,1495.0,0.7246,NOMINAL,0
2026-01-15T02:02:30Z,SAT-1000,28.397,20.25,1455.4,0.9931,NOMINAL,0
2026-01-15T02:02:40Z,SAT-1001,27.525,20.86,1489.7,0.7279,NOMINAL,0
2026-01-15T02:02:50Z,SAT-1002,28.121,21.29,1487.4,0.882,NOMINAL,0
2026-01-15T02:03:00Z,SAT-1003,27.776,20.71,1526.4,0.6522,NOMINAL,0
2026-01-15T02:03:10Z,SAT-1004,28.131,20.64,1493.0,0.6644,NOMINAL,0
2026-01-15T02:03:20Z,SAT-1005,27.674,21.06,1471.8,0.9546,NOMINAL,0
2026-01-15T02:03:30Z,SAT-1006,28.246,20.28,1480.6,0.8975,NOMINAL,0
2026-01-15T02:03:40Z,SAT-1000,29.062,20.83,1537.9,0.9734,NOMINAL,0
2026-01-15T02:03:50Z,SAT-1001,27.95,21.26,1503.3,0.6915,STANDBY,0
2026-01-15T02:04:00Z,SAT-1002,28.218,20.92,1459.9,0.8687,NOMINAL,0
2026-01-15T02:04:10Z,SAT-1003,28.611,21.28,1684.5,0.9555,SAFE_HOLD,1
2026-01-15T02:04:20Z,SAT-1004,27.97,20.97,1532.0,0.7966,NOMINAL,0
2026-01-15T02:04:30Z,SAT-1005,28.742,21.3,1496.5,0.7708,NOMINAL,0
2026-01-15T02:04:40Z,SAT-1006,27.923,21.42,1502.1,0.8162,NOMINAL,0
2026-01-15T02:04:50Z,SAT-1000,28.392,21.04,1504.5,0.6436,NOMINAL,0
2026-01-15T02:05:00Z,SAT-1001,28.239,21.02,1516.4,0.6474,NOMINAL,0
2026-01-15T02:05:10Z,SAT-1002,26.584,20.86,1489.6,0.6912,STANDBY,0
2026-01-15T02:05:20Z,SAT-1003,27.968,21.68,1525.8,0.7868,NOMINAL,0
2026-01-15T02:05:30Z,SAT-1004,28.924,20.9,1463.1,0.6259,NOMINAL,0
2026-01-15T02:05:40Z,SAT-1005,28.536,21.42,1502.6,0.7011,NOMINAL,0
2026-01-15T02:05:50Z,SAT-1006,28.271,21.24,1491.9,0.7913,NOMINAL,0
2026-01-15T02:06:00Z,SAT-1000,27.582,21.3,1478.1,0.9656,NOMINAL,0
2026-01-15T02:06:10Z,SAT-1001,27.823,21.06,1483.3,0.8932,NOMINAL,0
2026-01-15T02:06:20Z,SAT-1002,28.489,21.36,1498.0,0.98,NOMINAL,0
2026-01-15T02:06:30Z,SAT-1003,28.249,20.81,1688.2,0.8058,SAFE_HOLD,1
2026-01-15T02:06:40Z,SAT-1004,28.213,21.45,1533.7,0.8597,NOMINAL,0
2026-01-15T02:06:50Z,SAT-1005,28.19,21.12,1480.1,0.7376,NOMINAL,0
2026-01-15T02:07:00Z,SAT-1006,27.436,21.26,1542.2,0.6047,NOMINAL,0
2026-01-15T02:07:10Z,SAT-1000,27.973,21.21,1450.8,0.8047,NOMINAL,0
2026-01-15T02:07:20Z,SAT-1001,27.762,21.45,1477.9,0.7418,NOMINAL,0
2026-01-15T02:07:30Z,SAT-1002,28.239,21.1,1489.4,0.9468,NOMINAL,0
2026-01-15T02:07:40Z,SAT-1003,28.487,20.91,1517.0,0.8749,NOMINAL,0
2026-01-15T02:07:50Z,SAT-1004,27.601,21.31,1550.1,0.9307,NOMINAL,0
2026-01-15T02:08:00Z,SAT-1005,28.225,21.38,1454.3,0.7932,NOMINAL,0
2026-01-15T02:08:10Z,SAT-1006,27.572,21.96,1513.0,0.7332,NOMINAL,0
2026-01-15T02:08:20Z,SAT-1000,28.126,21.6,1541.5,0.6234,NOMINAL,0
2026-01-15T02:08:30Z,SAT-1001,28.628,21.66,1511.0,0.6713,NOMINAL,0
2026-01-15T02:08:40Z,SAT-1002,27.886,21.16,1478.3,0.678,STANDBY,0
2026-01-15T02:08:50Z,SAT-1003,28.087,21.41,1724.0,0.9053,SAFE_HOLD,1
2026-01-15T02:09:00Z,SAT-1004,28.964,21.82,1501.1,0.8637,NOMINAL,0
2026-01-15T02:09:10Z,SAT-1005,28.184,21.48,1481.0,0.6402,NOMINAL,0
2026-01-15T02:09:20Z,SAT-1006,27.758,21.48,1518.0,0.9893,NOMINAL,0
2026-01-15T02:09:30Z,SAT-1000,27.928,22.45,1507.2,0.8241,NOMINAL,0
2026-01-15T02:09:40Z,SAT-1001,27.282,21.28,1508.0,0.903,NOMINAL,0
2026-01-15T02:09:50Z,SAT-1002,28.147,21.31,1510.1,0.7613,NOMINAL,0
2026-01-15T02:10:00Z,SAT-1003,27.99,21.02,1501.0,0.6323,NOMINAL,0
2026-01-15T02:10:10Z,SAT-1004,28.18,21.57,1464.5,0.7079,NOMINAL,0
2026-01-15T02:10:20Z,SAT-1005,28.784,21.58,1482.1,0.6816,NOMINAL,0
2026-01-15T02:10:30Z,SAT-1006,27.768,21.7,1478.8,0.7588,NOMINAL,0
2026-01-15T02:10:40Z,SAT-1000,28.5,21.58,1528.7,0.8074,NOMINAL,0
2026-01-15T02:10:50Z,SAT-1001,28.139,21.71,1508.5,0.8188,NOMINAL,0
2026-01-15T02:11:00Z,SAT-1002,27.764,21.78,1490.4,0.9696,NOMINAL,0
2026-01-15T02:11:10Z,SAT-1003,28.814,22.11,1511.5,0.7152,STANDBY,0
2026-01-15T02:11:20Z,SAT-1004,28.276,21.67,1482.9,0.8419,NOMINAL,0
2026-01-15T02:11:30Z,SAT-1005,28.266,21.91,1508.8,0.8651,NOMINAL,0
2026-01-15T02:11:40Z,SAT-1006,28.044,21.94,1531.5,0.8064,NOMINAL,0
2026-01-15T02:11:50Z,SAT-1000,29.099,21.78,1454.3,0.8771,NOMINAL,0
2026-01-15T02:12:00Z,SAT-1001,27.785,22.28,1515.4,0.6203,NOMINAL,0
2026-01-15T02:12:10Z,SAT-1002,27.601,21.98,1506.3,0.6783,NOMINAL,0
2026-01-15T02:12:20Z,SAT-1003,27.929,21.7,1504.9,0.9013,NOMINAL,0
2026-01-15T02:12:30Z,SAT-1004,27.794,22.31,1452.3,0.6717,NOMINAL,0
2026-01-15T02:12:40Z,SAT-1005,28.424,22.03,1489.8,0.7548,NOMINAL,0
2026-01-15T02:12:50Z,SAT-1006,28.415,21.65,1423.0,0.7978,NOMINAL,0
2026-01-15T02:13:00Z,SAT-1000,27.946,22.37,1495.9,0.963,NOMINAL,0
2026-01-15T02:13:10Z,SAT-1001,27.744,21.6,1508.0,0.9203,STANDBY,0
2026-01-15T02:13:20Z,SAT-1002,28.647,19.67,1504.3,0.8373,NOMINAL,0
2026-01-15T02:13:30Z,SAT-1003,27.805,19.67,1499.6,0.8899,NOMINAL,0
2026-01-15T02:13:40Z,SAT-1004,28.411,20.1,1486.8,0.6744,NOMINAL,0
2026-01-15T02:13:50Z,SAT-1005,27.982,19.83,1499.2,0.792,NOMINAL,0
2026-01-15T02:14:00Z,SAT-1006,29.284,19.75,1470.5,0.6651,STANDBY,0
2026-01-15T02:14:10Z,SAT-1000,27.579,20.41,1532.0,0.8741,NOMINAL,0
2026-01-15T02:14:20Z,SAT-1001,27.838,20.34,1492.2,0.7186,NOMINAL,0
2026-01-15T02:14:30Z,SAT-1002,27.788,20.33,1517.1,0.8566,NOMINAL,0
2026-01-15T02:14:40Z,SAT-1003,28.602,20.03,1469.4,0.8695,NOMINAL,0
2026-01-15T02:14:50Z,SAT-1004,28.487,19.91,1483.9,0.9404,NOMINAL,0
2026-01-15T02:15:00Z,SAT-1005,27.824,20.65,1466.1,0.9463,NOMINAL,0
2026-01-15T02:15:10Z,SAT-1006,27.423,20.19,1493.0,0.8861,STANDBY,0
2026-01-15T02:15:20Z,SAT-1000,27.999,20.1,1707.3,0.7076,SAFE_HOLD,1
2026-01-15T02:15:30Z,SAT-1001,28.066,20.31,1472.9,0.6986,NOMINAL,0
2026-01-15T02:15:40Z,SAT-1002,27.655,20.53,1493.9,0.7659,NOMINAL,0
2026-01-15T02:15:50Z,SAT-1003,27.517,19.89,1476.9,0.9157,NOMINAL,0
2026-01-15T02:16:00Z,SAT-1004,28.628,20.54,1462.9,0.6153,NOMINAL,0
2026-01-15T02:16:10Z,SAT-1005,28.448,20.24,1433.0,0.7628,NOMINAL,0
2026-01-15T02:16:20Z,SAT-1006,27.998,20.26,1512.3,0.9778,STANDBY,0
2026-01-15T02:16:30Z,SAT-1000,27.398,20.8,1485.5,0.9163,NOMINAL,0
2026-01-15T02:16:40Z,SAT-1001,27.624,20.42,1509.2,0.7762,NOMINAL,0
2026-01-15T02:16:50Z,SAT-1002,27.719,19.79,1508.6,0.8548,NOMINAL,0
2026-01-15T02:17:00Z,SAT-1003,27.697,20.31,1500.6,0.6091,NOMINAL,0
2026-01-15T02:17:10Z,SAT-1004,28.046,20.58,1535.4,0.9799,NOMINAL,0
2026-01-15T02:17:20Z,SAT-1005,27.208,20.38,1464.2,0.9922,NOMINAL,0
2026-01-15T02:17:30Z,SAT-1006,27.851,20.33,1514.4,0.7055,NOMINAL,0
2026-01-15T02:17:40Z,SAT-1000,27.457,20.63,1462.2,0.7521,NOMINAL,0
2026-01-15T02:17:50Z,SAT-1001,27.09,20.21,1524.9,0.7491,NOMINAL,0
2026-01-15T02:18:00Z,SAT-1002,27.371,20.04,1531.6,0.7755,NOMINAL,0
2026-01-15T02:18:10Z,SAT-1003,27.909,20.49,1714.6,0.917,SAFE_HOLD,1
2026-01-15T02:18:20Z,SAT-1004,27.606,20.69,1525.2,0.8187,NOMINAL,0
2026-01-15T02:18:30Z,SAT-1005,28.377,19.92,1467.1,0.8664,NOMINAL,0
2026-01-15T02:18:40Z,SAT-1006,28.093,20.62,1485.2,0.93,NOMINAL,0
2026-01-15T02:18:50Z,SAT-1000,28.505,20.55,1492.6,0.882,STANDBY,0
2026-01-15T02:19:00Z,SAT-1001,27.735,21.04,1535.2,0.7251,STANDBY,0
2026-01-15T02:19:10Z,SAT-1002,28.235,20.42,1471.1,0.9603,NOMINAL,0
2026-01-15T02:19:20Z,SAT-1003,27.577,20.97,1515.0,0.6535,NOMINAL,0
2026-01-15T02:19:30Z,SAT-1004,28.487,20.98,1491.0,0.886,NOMINAL,0
2026-01-15T02:19:40Z,SAT-1005,28.614,20.25,1504.3,0.7668,NOMINAL,0
2026-01-15T02:19:50Z,SAT-1006,27.621,21.02,1467.9,0.7942,NOMINAL,0
2026-01-15T02:20:00Z,SAT-1000,27.83,21.43,1514.7,0.9857,NOMINAL,0
2026-01-15T02:20:10Z,SAT-1001,28.138,20.73,1500.5,0.8954,NOMINAL,0
2026-01-15T02:20:20Z,SAT-1002,28.458,20.83,1454.2,0.6931,NOMINAL,0
2026-01-15T02:20:30Z,SAT-1003,27.657,21.01,1512.0,0.926,NOMINAL,0
2026-01-15T02:20:40Z,SAT-1004,28.278,20.73,1526.5,0.6494,NOMINAL,0
2026-01-15T02:20:50Z,SAT-1005,27.994,20.93,1494.6,0.8696,NOMINAL,0
2026-01-15T02:21:00Z,SAT-1006,27.753,21.26,1487.9,0.9148,STANDBY,0
2026-01-15T02:21:10Z,SAT-1000,28.34,20.61,1477.5,0.7475,NOMINAL,0
2026-01-15T02:21:20Z,SAT-1001,27.311,21.26,1447.1,0.6028,NOMINAL,0
2026-01-15T02:21:30Z,SAT-1002,27.371,20.56,1481.0,0.677,NOMINAL,0
2026-01-15T02:21:40Z,SAT-1003,28.698,21.2,1674.5,0.911,SAFE_HOLD,1
2026-01-15T02:21:50Z,SAT-1004,27.953,20.73,1536.3,0.8895,NOMINAL,0
2026-01-15T02:22:00Z,SAT-1005,27.998,21.13,1514.6,0.6414,NOMINAL,0
2026-01-15T02:22:10Z,SAT-1006,27.69,20.72,1522.3,0.6322,NOMINAL,0
2026-01-15T02:22:20Z,SAT-1000,27.752,21.1,1480.2,0.9056,NOMINAL,0
2026-01-15T02:22:30Z,SAT-1001,28.553,20.85,1516.1,0.7414,NOMINAL,0
2026-01-15T02:22:40Z,SAT-1002,28.53,21.07,1467.2,0.9552,NOMINAL,0
2026-01-15T02:22:50Z,SAT-1003,27.473,20.46,1515.3,0.7575,NOMINAL,0
2026-01-15T02:23:00Z,SAT-1004,27.667,20.99,1482.2,0.7572,NOMINAL,0
2026-01-15T02:23:10Z,SAT-1005,28.1,21.1,1507.8,0.849,NOMINAL,0
2026-01-15T02:23:20Z,SAT-1006,28.001,21.41,1529.8,0.9604,NOMINAL,0
2026-01-15T02:23:30Z,SAT-1000,28.124,21.27,1474.3,0.8497,NOMINAL,0
2026-01-15T02:23:40Z,SAT-1001,27.856,20.86,1495.1,0.8083,NOMINAL,0
2026-01-15T02:23:50Z,SAT-1002,28.002,20.98,1504.3,0.9407,NOMINAL,0
2026-01-15T02:24:00Z,SAT-1003,27.948,21.71,1492.6,0.7543,NOMINAL,0
2026-01-15T02:24:10Z,SAT-1004,28.326,21.38,1492.8,0.9685,NOMINAL,0
2026-01-15T02:24:20Z,SAT-1005,28.495,21.61,1510.5,0.8896,NOMINAL,0
2026-01-15T02:24:30Z,SAT-1006,27.989,21.05,1515.7,0.65,NOMINAL,0
2026-01-15T02:24:40Z,SAT-1000,27.467,21.59,1480.9,0.7195,NOMINAL,0
2026-01-15T02:24:50Z,SAT-1001,28.212,21.48,1487.3,0.8645,NOMINAL,0
2026-01-15T02:25:00Z,SAT-1002,28.76,21.22,1506.4,0.9182,NOMINAL,0
2026-01-15T02:25:10Z,SAT-1003,28.103,21.44,1482.4,0.9855,NOMINAL,0
2026-01-15T02:25:20Z,SAT-1004,28.273,21.42,1533.7,0.9428,NOMINAL,0
2026-01-15T02:25:30Z,SAT-1005,27.897,21.06,1705.1,0.9766,SAFE_HOLD,1
2026-01-15T02:25:40Z,SAT-1006,27.702,20.82,1480.0,0.6937,NOMINAL,0
2026-01-15T02:25:50Z,SAT-1000,28.436,21.87,1526.6,0.6976,NOMINAL,0
2026-01-15T02:26:00Z,SAT-1001,27.829,21.4,1477.8,0.6808,NOMINAL,0
2026-01-15T02:26:10Z,SAT-1002,28.121,21.74,1496.1,0.6064,NOMINAL,0
2026-01-15T02:26:20Z,SAT-1003,28.832,20.77,1524.2,0.7399,NOMINAL,0
2026-01-15T02:26:30Z,SAT-1004,28.116,21.46,1464.6,0.9341,NOMINAL,0
2026-01-15T02:26:40Z,SAT-1005,27.436,21.54,1440.9,0.6783,NOMINAL,0
2026-01-15T02:26:50Z,SAT-1006,28.047,21.53,1543.5,0.7253,NOMINAL,0
2026-01-15T02:27:00Z,SAT-1000,27.013,21.46,1498.7,0.6798,NOMINAL,0
2026-01-15T02:27:10Z,SAT-1001,27.645,21.64,1447.4,0.7072,NOMINAL,0
2026-01-15T02:27:20Z,SAT-1002,27.734,21.46,1502.4,0.628,STANDBY,0
2026-01-15T02:27:30Z,SAT-1003,28.582,21.47,1527.9,0.7017,NOMINAL,0
2026-01-15T02:27:40Z,SAT-1004,28.297,21.94,1528.5,0.9598,NOMINAL,0
2026-01-15T02:27:50Z,SAT-1005,27.898,21.82,1540.9,0.9585,NOMINAL,0
2026-01-15T02:28:00Z,SAT-1006,28.722,21.75,1520.1,0.6955,STANDBY,0
2026-01-15T02:28:10Z,SAT-1000,27.672,21.2,1483.7,0.9032,NOMINAL,0
2026-01-15T02:28:20Z,SAT-1001,28.36,21.79,1499.9,0.7991,NOMINAL,0
2026-01-15T02:28:30Z,SAT-1002,27.902,21.57,1502.7,0.6471,NOMINAL,0
2026-01-15T02:28:40Z,SAT-1003,28.231,22.07,1491.4,0.9582,NOMINAL,0
2026-01-15T02:28:50Z,SAT-1004,27.796,21.62,1464.6,0.8064,NOMINAL,0
2026-01-15T02:29:00Z,SAT-1005,28.406,21.7,1514.2,0.9745,NOMINAL,0
2026-01-15T02:29:10Z,SAT-1006,27.755,21.76,1516.7,0.6392,NOMINAL,0
2026-01-15T02:29:20Z,SAT-1000,27.639,22.4,1487.1,0.8163,NOMINAL,0
2026-01-15T02:29:30Z,SAT-1001,27.75,21.79,1492.0,0.9012,STANDBY,0
2026-01-15T02:29:40Z,SAT-1002,27.991,21.75,1501.8,0.778,NOMINAL,0
2026-01-15T02:29:50Z,SAT-1003,28.43,21.74,1525.1,0.7595,NOMINAL,0
2026-01-15T02:30:00Z,SAT-1004,27.613,20.22,1473.3,0.9669,STANDBY,0
2026-01-15T02:30:10Z,SAT-1005,28.329,19.84,1441.3,0.7515,NOMINAL,0
2026-01-15T02:30:20Z,SAT-1006,27.72,19.88,1464.8,0.9659,NOMINAL,0
2026-01-15T02:30:30Z,SAT-1000,28.193,20.22,1541.5,0.915,STANDBY,0
2026-01-15T02:30:40Z,SAT-1001,28.521,20.26,1465.2,0.6842,NOMINAL,0
2026-01-15T02:30:50Z,SAT-1002,27.796,19.91,1503.4,0.9742,NOMINAL,0
2026-01-15T02:31:00Z,SAT-1003,28.32,20.21,1478.0,0.8798,NOMINAL,0
2026-01-15T02:31:10Z,SAT-1004,27.722,20.2,1483.3,0.6625,NOMINAL,0
2026-01-15T02:31:20Z,SAT-1005,28.387,20.24,1530.3,0.6277,NOMINAL,0
2026-01-15T02:31:30Z,SAT-1006,27.87,20.61,1478.7,0.783,NOMINAL,0
2026-01-15T02:31:40Z,SAT-1000,27.778,20.16,1478.5,0.781,NOMINAL,0
2026-01-15T02:31:50Z,SAT-1001,27.512,20.49,1530.7,0.8237,NOMINAL,0
2026-01-15T02:32:00Z,SAT-1002,28.015,19.79,1497.2,0.8578,NOMINAL,0
2026-01-15T02:32:10Z,SAT-1003,28.365,20.45,1523.7,0.8858,NOMINAL,0
2026-01-15T02:32:20Z,SAT-1004,27.839,20.61,1547.2,0.6076,NOMINAL,0
2026-01-15T02:32:30Z,SAT-1005,28.172,20.16,1481.0,0.8309,NOMINAL,0
2026-01-15T02:32:40Z,SAT-1006,27.955,20.74,1725.5,0.9015,SAFE_HOLD,1
2026-01-15T02:32:50Z,SAT-1000,28.107,20.22,1494.2,0.6205,NOMINAL,0
2026-01-15T02:33:00Z,SAT-1001,27.879,20.15,1486.8,0.9324,NOMINAL,0
2026-01-15T02:33:10Z,SAT-1002,28.492,20.17,1510.1,0.7414,NOMINAL,0
2026-01-15T02:33:20Z,SAT-1003,28.037,20.44,1550.4,0.8661,NOMINAL,0
2026-01-15T02:33:30Z,SAT-1004,27.274,20.53,1496.3,0.862,NOMINAL,0
2026-01-15T02:33:40Z,SAT-1005,28.841,20.31,1524.7,0.7423,NOMINAL,0
2026-01-15T02:33:50Z,SAT-1006,28.792,20.23,1496.7,0.9014,STANDBY,0
2026-01-15T02:34:00Z,SAT-1000,28.585,20.42,1532.1,0.7299,NOMINAL,0
2026-01-15T02:34:10Z,SAT-1001,28.138,20.96,1510.9,0.8875,NOMINAL,0
2026-01-15T02:34:20Z,SAT-1002,28.389,19.97,1531.0,0.9716,NOMINAL,0
2026-01-15T02:34:30Z,SAT-1003,27.671,20.68,1512.9,0.7995,NOMINAL,0
2026-01-15T02:34:40Z,SAT-1004,27.502,20.25,1504.3,0.7191,NOMINAL,0
2026-01-15T02:34:50Z,SAT-1005,27.827,20.38,1484.9,0.6567,NOMINAL,0
2026-01-15T02:35:00Z,SAT-1006,28.172,20.69,1485.3,0.6771,NOMINAL,0
2026-01-15T02:35:10Z,SAT-1000,27.748,20.72,1491.5,0.8553,NOMINAL,0
2026-01-15T02:35:20Z,SAT-1001,27.893,20.97,1451.7,0.8977,NOMINAL,0
2026-01-15T02:35:30Z,SAT-1002,28.129,20.27,1520.6,0.7597,NOMINAL,0
2026-01-15T02:35:40Z,SAT-1003,28.465,19.72,1510.1,0.6548,NOMINAL,0
2026-01-15T02:35:50Z,SAT-1004,27.903,20.29,1521.6,0.6295,NOMINAL,0
2026-01-15T02:36:00Z,SAT-1005,28.629,21.01,1492.9,0.924,NOMINAL,0
2026-01-15T02:36:10Z,SAT-1006,28.579,20.54,1541.1,0.9412,NOMINAL,0
2026-01-15T02:36:20Z,SAT-1000,27.77,21.31,1465.3,0.602,NOMINAL,0
2026-01-15T02:36:30Z,SAT-1001,27.62,20.86,1491.0,0.9925,NOMINAL,0
2026-01-15T02:36:40Z,SAT-1002,27.107,20.75,1498.9,0.8818,NOMINAL,0
2026-01-15T02:36:50Z,SAT-1003,27.548,20.71,1497.0,0.8876,NOMINAL,0
2026-01-15T02:37:00Z,SAT-1004,28.164,20.56,1520.1,0.8166,NOMINAL,0
2026-01-15T02:37:10Z,SAT-1005,27.964,20.8,1506.9,0.8838,NOMINAL,0
2026-01-15T02:37:20Z,SAT-1006,28.404,20.7,1508.1,0.8351,NOMINAL,0
2026-01-15T02:37:30Z,SAT-1000,27.921,20.86,1499.3,0.798,NOMINAL,0
2026-01-15T02:37:40Z,SAT-1001,27.947,21.33,1522.5,0.9907,NOMINAL,0
2026-01-15T02:37:50Z,SAT-1002,28.143,20.9,1487.7,0.6135,NOMINAL,0
2026-01-15T02:38:00Z,SAT-1003,28.231,21.1,1508.9,0.6747,NOMINAL,0
2026-01-15T02:38:10Z,SAT-1004,27.723,21.09,1484.7,0.8578,NOMINAL,0
2026-01-15T02:38:20Z,SAT-1005,28.325,21.25,1511.9,0.7471,NOMINAL,0
2026-01-15T02:38:30Z,SAT-1006,27.988,21.01,1534.8,0.9967,NOMINAL,0
2026-01-15T02:38:40Z,SAT-1000,27.698,21.15,1480.2,0.6791,NOMINAL,0
2026-01-15T02:38:50Z,SAT-1001,27.476,20.88,1508.6,0.9949,NOMINAL,0
2026-01-15T02:39:00Z,SAT-1002,28.03,20.87,1706.8,0.8148,SAFE_HOLD,1
2026-01-15T02:39:10Z,SAT-1003,28.71,20.99,1521.8,0.9443,NOMINAL,0
2026-01-15T02:39:20Z,SAT-1004,27.265,21.43,1488.6,0.909,NOMINAL,0
2026-01-15T02:39:30Z,SAT-1005,28.132,21.28,1552.7,0.9015,NOMINAL,0
2026-01-15T02:39:40Z,SAT-1006,27.688,21.53,1506.4,0.66,NOMINAL,0
2026-01-15T02:39:50Z,SAT-1000,27.955,21.23,1520.8,0.8199,NOMINAL,0
2026-01-15T02:40:00Z,SAT-1001,28.238,21.37,1525.4,0.6219,NOMINAL,0
2026-01-15T02:40:10Z,SAT-1002,28.251,21.32,1519.5,0.9758,NOMINAL,0
2026-01-15T02:40:20Z,SAT-1003,27.938,20.72,1471.1,0.955,STANDBY,0
2026-01-15T02:40:30Z,SAT-1004,27.323,21.52,1463.6,0.9932,NOMINAL,0
2026-01-15T02:40:40Z,SAT-1005,27.846,21.13,1493.4,0.885,NOMINAL,0
2026-01-15T02:40:50Z,SAT-1006,29.063,20.91,1542.4,0.8569,NOMINAL,0
2026-01-15T02:41:00Z,SAT-1000,28.217,21.4,1523.2,0.7009,NOMINAL,0
2026-01-15T02:41:10Z,SAT-1001,28.37,21.55,1497.4,0.6698,NOMINAL,0
2026-01-15T02:41:20Z,SAT-1002,28.525,21.52,1483.0,0.7087,STANDBY,0
2026-01-15T02:41:30Z,SAT-1003,27.378,21.27,1505.2,0.9633,NOMINAL,0
2026-01-15T02:41:40Z,SAT-1004,27.644,21.46,1489.7,0.6061,NOMINAL,0
2026-01-15T02:41:50Z,SAT-1005,27.143,21.48,1487.4,0.8308,NOMINAL,0
2026-01-15T02:42:00Z,SAT-1006,27.676,21.47,1500.8,0.6559,NOMINAL,0
2026-01-15T02:42:10Z,SAT-1000,27.884,21.21,1520.6,0.8202,NOMINAL,0
2026-01-15T02:42:20Z,SAT-1001,27.975,21.95,1465.0,0.8677,STANDBY,0
2026-01-15T02:42:30Z,SAT-1002,28.603,21.57,1512.9,0.8366,NOMINAL,0
2026-01-15T02:42:40Z,SAT-1003,27.458,21.87,1527.1,0.6231,NOMINAL,0
2026-01-15T02:42:50Z,SAT-1004,28.747,21.46,1465.6,0.8482,NOMINAL,0
2026-01-15T02:43:00Z,SAT-1005,27.828,21.79,1501.4,0.939,NOMINAL,0
2026-01-15T02:43:10Z,SAT-1006,28.042,21.57,1526.7,0.9018,NOMINAL,0
2026-01-15T02:43:20Z,SAT-1000,28.159,21.36,1503.6,0.6948,NOMINAL,0
2026-01-15T02:43:30Z,SAT-1001,27.651,21.5,1497.4,0.9597,NOMINAL,0
2026-01-15T02:43:40Z,SAT-1002,27.296,21.41,1474.7,0.7574,NOMINAL,0
2026-01-15T02:43:50Z,SAT-1003,27.286,21.51,1498.8,0.612,NOMINAL,0
2026-01-15T02:44:00Z,SAT-1004,27.917,21.9,1541.6,0.6704,NOMINAL,0
2026-01-15T02:44:10Z,SAT-1005,27.939,21.02,1529.0,0.8647,NOMINAL,0
2026-01-15T02:44:20Z,SAT-1006,28.044,22.16,1522.0,0.8352,NOMINAL,0
2026-01-15T02:44:30Z,SAT-1000,28.325,21.96,1510.5,0.6863,NOMINAL,0
2026-01-15T02:44:40Z,SAT-1001,28.537,21.98,1505.2,0.858,NOMINAL,0
2026-01-15T02:44:50Z,SAT-1002,27.784,21.81,1511.3,0.7977,NOMINAL,0
2026-01-15T02:45:00Z,SAT-1003,28.321,21.58,1492.2,0.6927,NOMINAL,0
2026-01-15T02:45:10Z,SAT-1004,28.799,22.03,1459.2,0.9154,NOMINAL,0
2026-01-15T02:45:20Z,SAT-1005,27.78,21.69,1523.2,0.9024,NOMINAL,0
2026-01-15T02:45:30Z,SAT-1006,27.334,21.79,1547.2,0.8261,NOMINAL,0
2026-01-15T02:45:40Z,SAT-1000,27.253,22.0,1501.4,0.7741,NOMINAL,0
2026-01-15T02:45:50Z,SAT-1001,27.89,22.56,1448.6,0.606,NOMINAL,0
2026-01-15T02:46:00Z,SAT-1002,27.407,21.98,1467.9,0.9632,NOMINAL,0
2026-01-15T02:46:10Z,SAT-1003,28.035,22.08,1472.8,0.7001,NOMINAL,0
2026-01-15T02:46:20Z,SAT-1004,27.733,22.14,1493.7,0.9499,NOMINAL,0
2026-01-15T02:46:30Z,SAT-1005,28.448,21.73,1742.9,0.8984,SAFE_HOLD,1
2026-01-15T02:46:40Z,SAT-1006,27.787,19.48,1491.2,0.8234,NOMINAL,0
2026-01-15T02:46:50Z,SAT-1000,28.743,20.18,1464.1,0.6235,NOMINAL,0
2026-01-15T02:47:00Z,SAT-1001,28.697,20.4,1531.9,0.8939,NOMINAL,0
2026-01-15T02:47:10Z,SAT-1002,28.235,19.91,1514.9,0.9021,NOMINAL,0
2026-01-15T02:47:20Z,SAT-1003,27.734,19.61,1483.1,0.8638,NOMINAL,0
2026-01-15T02:47:30Z,SAT-1004,28.128,19.62,1470.3,0.8492,STANDBY,0
2026-01-15T02:47:40Z,SAT-1005,28.754,20.02,1476.9,0.7894,NOMINAL,0
2026-01-15T02:47:50Z,SAT-1006,28.386,20.21,1499.5,0.7695,NOMINAL,0
2026-01-15T02:48:00Z,SAT-1000,28.028,20.56,1485.1,0.6283,NOMINAL,0
2026-01-15T02:48:10Z,SAT-1001,28.215,20.31,1482.0,0.9393,NOMINAL,0
2026-01-15T02:48:20Z,SAT-1002,27.429,19.72,1497.1,0.8647,NOMINAL,0
2026-01-15T02:48:30Z,SAT-1003,28.176,20.17,1489.4,0.6478,NOMINAL,0
2026-01-15T02:48:40Z,SAT-1004,27.781,20.15,1519.3,0.6503,NOMINAL,0
